depth,cal BP,density,accrate,weight,lycadd,lyc,CHAR,Abies,Pinus,Juniperus,Taxus,Betula,Corylus,Alnus,Carpinus,Salix,Ulmus,Populus,Acer,Fraxinus,Fagus,Tilia,Juglans,Castanea,Dec_Querc,Mar_Querc,Ever_Querc,Pistacia,Rhamnus,Phillyrea,Buxus,Sambucus,Viburnum,Tamarix,Thymelaeaceae,Ephedra dist,Ephedra frag,Ericaceae,Hereda helix,Ilex aquifolium,Viscum album,Lonicera,Vitis,Oleaceae,Myrtus,Olea,Poaceae,Lygeum,Artemisia,Cicho,Astroi,Carduaceae,Rubiac,Centaurea,Chenopo,Caryphy,Plantago,Brassicac,Genitana,Saxifrag,Fabaceae,Genista,Lotus type,Trifolium type,Rosaceae,Potentilla,Boraginac,Sedum,Helianthem,Linum,Corydalis,Lamiaceae,Urticaceae,Rumex,Plumbagi,Berberidaceae,Euphorbiac,Primulac,Scrophulari,Papaver,Geraniac,Campanulac,Dipsacacea,Malvaceae,Violaceae,Convolvulaceae,Asphodelus,Liliaceae,Iridaceae,Erodium,Cytisus,Crassulaceae,Ranunculaceae,Cistaceae,Orobanchaceae,Galium,Apiaceae,Valerian,Cerealia,Polygon,Pinguicola,Droseraceae,Cannabis,Epilobium,Aristolochia,Cyperaceae,Ranunculus,Thalictrum,Lythrum,Juncus,Typha,Pedicularis,Sparganium,Lemna,Nymphaea,Myriophy,Potamogeton,Isoetes,Asplenium,Polypodium,Monolete_ornam,Monolete_indet,Botrychium,Selaginella,Trilete_ornam,Trilete_indet,Chaetomium,Podospora,Sordaria,Glomus,total,herb
1070.5,9189.97,1.7,0.16,3.7,24200,56,63855.6429356397,0,5543.16644626231,253.401894686277,0,348.427605193631,190.051421014708,0,0,0,63.3504736715692,0,0,0,0,0,0,0,31.6752368357846,0,253.401894686277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6752368357846,0,0,253.401894686277,0,126.700947343138,63.3504736715692,63.3504736715693,0,0,0,31.6752368357846,0,0,0,0,31.6752368357846,285.077131522062,95.0257105073539,0,0,31.6752368357846,0,0,0,0,0,0,126.700947343138,31.6752368357846,31.6752368357846,0,0,0,0,63.3504736715692,0,0,0,0,0,0,0,0,126.700947343138,0,0,0,0,126.700947343138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3504736715692,31.6752368357846,0,0,0,0,31.6752368357846,31.6752368357846,0,0,0,0,0,0,0,8203.88634046822,1488.73613128188
1085.5,9283.99,1.6,0.16,3.9,24200,89,83900.0022999554,0,2046.55730560259,106.776902901005,0,783.030621274035,213.55380580201,0,0,17.7961504835008,53.3884514505024,0,17.7961504835008,0,0,0,0,0,106.776902901005,177.961504835008,284.738407736013,35.5923009670016,0,0,0,0,0,17.7961504835008,0,17.7961504835008,0,0,0,0,0,0,0,0,0,0,355.923009670016,0,71.1846019340032,17.7961504835008,17.7961504835008,0,0,0,53.3884514505024,35.5923009670016,0,35.5923009670016,106.776902901005,17.7961504835008,213.55380580201,106.776902901005,17.7961504835008,17.7961504835008,17.7961504835008,0,0,0,0,0,0,160.165354351507,160.165354351507,0,0,0,0,71.1846019340032,0,0,0,0,0,0,0,0,0,17.7961504835008,0,0,0,88.980752417504,53.3884514505024,0,0,0,35.5923009670016,0,0,0,0,0,0,0,0,0,53.3884514505024,0,0,17.7961504835008,0,0,0,0,0,106.776902901005,0,0,17.7961504835008,0,0,0,0,17.7961504835008,0,0,0,0,0,0,5552.39895085225,1672.83814544908
1090.5,9315.34,1.7,0.16,4.6,24200,76,96485.6205827181,0,1971.18550514683,187.731952871126,0,919.886569068519,187.731952871126,0,0,0,75.0927811484505,0,18.7731952871126,0,0,0,0,0,37.5463905742253,187.731952871126,262.824734019577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.463905742253,0,131.412367009788,37.5463905742253,75.0927811484505,0,0,0,93.8659764355631,0,0,56.3195858613379,18.7731952871126,0,281.597929306689,37.5463905742253,18.7731952871126,0,18.7731952871126,0,0,0,0,0,0,112.639171722676,112.639171722676,0,0,0,0,75.0927811484505,0,0,0,18.7731952871126,0,0,0,0,0,18.7731952871126,0,0,0,131.412367009788,112.639171722676,0,0,0,75.0927811484505,0,0,0,0,0,0,0,0,56.3195858613379,75.0927811484505,0,0,0,18.7731952871126,0,0,0,0,206.505148158239,18.7731952871126,0,0,0,0,18.7731952871126,0,0,0,0,0,0,0,0,5650.7317814209,1802.22674756281
1100.5,9378.02,1.8,0.16,3.5,24200,30,115695.745041377,0,4169.50458715561,661.826124945335,0,3309.13062472668,1058.92179991254,0,0,66.1826124945335,264.730449978134,0,0,0,0,0,0,0,397.095674967201,1323.65224989067,1191.2870249016,66.1826124945335,0,0,0,0,0,66.1826124945335,0,0,0,0,0,0,0,0,0,0,0,0,1257.46963739614,0,330.913062472668,66.1826124945335,66.1826124945335,0,0,0,330.913062472668,198.547837483601,0,397.095674967201,66.1826124945335,66.1826124945335,926.556574923469,66.1826124945335,132.365224989067,198.547837483601,66.1826124945335,0,0,0,0,0,0,860.373962428936,397.095674967201,132.365224989067,0,0,0,132.365224989067,463.278287461735,66.1826124945335,0,0,0,0,0,0,0,132.365224989067,0,66.1826124945335,0,529.460899956268,529.460899956268,0,0,0,330.913062472668,0,0,0,0,0,0,0,0,0,198.547837483601,198.547837483601,0,0,0,0,0,0,0,794.191349934402,66.1826124945335,0,0,0,0,0,0,0,0,0,0,0,0,0,20384.2446483163,7809.54827435496
1105.5,9409.36,1.6,0.16,3.9,24200,80,83103.4605817548,0,1979.82174128946,237.578608954736,0,851.32334875447,158.385739303157,0,0,19.7982174128946,79.1928696515786,0,0,0,0,0,19.7982174128946,0,79.1928696515786,79.1928696515786,356.367913432104,0,0,0,0,0,0,0,0,0,19.7982174128946,0,0,0,0,19.7982174128946,0,79.1928696515786,19.7982174128946,0,178.183956716052,0,217.780391541841,0,19.7982174128946,0,0,0,59.3946522386839,19.7982174128946,39.5964348257893,39.5964348257893,0,59.3946522386839,316.771478606314,19.7982174128946,39.5964348257893,79.1928696515786,59.3946522386839,0,0,0,0,0,0,138.587521890262,39.5964348257893,0,0,0,0,59.3946522386839,19.7982174128946,0,0,0,0,0,0,0,0,19.7982174128946,0,0,0,19.7982174128946,138.587521890262,19.7982174128946,0,0,98.9910870644732,0,0,0,0,0,0,0,0,19.7982174128946,118.789304477368,0,0,0,0,0,0,0,0,178.183956716052,19.7982174128946,0,0,0,0,39.5964348257893,0,0,19.7982174128946,0,0,0,0,0,5701.88661491366,1702.64669750894
1115.5,9472.04,1.8,0.16,4.3,24200,32,109572.169121551,0,3989.71490292264,151.50816087048,0,2727.14689566864,606.03264348192,0,0,101.00544058032,50.50272029016,0,0,50.50272029016,0,0,0,0,101.00544058032,707.03808406224,808.04352464256,0,0,0,0,50.50272029016,0,50.50272029016,0,0,50.50272029016,0,0,0,0,0,0,50.50272029016,0,0,1363.57344783432,0,252.5136014508,0,101.00544058032,0,0,0,252.5136014508,0,0,101.00544058032,0,151.50816087048,757.5408043524,202.01088116064,0,202.01088116064,202.01088116064,0,0,0,0,0,0,858.54624493272,202.01088116064,0,0,0,0,151.50816087048,151.50816087048,0,0,0,0,0,0,0,0,50.50272029016,0,0,0,151.50816087048,505.0272029016,0,0,0,303.01632174096,0,0,0,0,0,0,0,0,50.50272029016,50.50272029016,50.50272029016,0,0,50.50272029016,0,0,0,0,454.52448261144,101.00544058032,0,0,0,0,0,0,0,0,0,0,0,0,0,15453.832408789,5959.32099423888
1125.5,9534.73,1.8,0.16,4,24200,236,66975.2333172587,0,758.225587000402,88.3369615922799,0,250.288057844793,117.782615456373,0,0,7.36141346602333,29.4456538640933,0,0,0,0,0,14.7228269320467,0,22.08424039807,95.6983750583032,139.866855854443,7.36141346602333,7.36141346602333,0,0,0,0,29.4456538640933,0,0,7.36141346602333,0,0,0,0,7.36141346602333,0,22.08424039807,0,0,66.2527211942099,0,36.8070673301166,29.4456538640933,0,0,0,0,7.36141346602333,0,0,7.36141346602333,0,0,117.782615456373,22.08424039807,0,0,29.4456538640933,0,0,0,0,0,0,132.50544238842,51.5298942621633,0,0,0,0,14.7228269320467,14.7228269320467,7.36141346602333,0,0,0,0,0,0,0,29.4456538640933,7.36141346602333,0,0,22.08424039807,29.4456538640933,0,0,0,0,0,0,0,0,0,0,0,0,51.5298942621633,14.7228269320467,7.36141346602333,0,7.36141346602333,0,0,0,0,0,29.4456538640933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230.50828020507,625.720144611983
1135.5,9597.41,1.8,0.16,4.4,24200,77,76308.8999250746,0,2256.22542595001,389.711664482274,0,779.423328964548,266.644823066819,0,0,82.0445609436366,61.5334207077274,0,0,0,0,0,0,0,164.089121887273,0,143.577981651364,0,0,0,0,0,0,82.0445609436366,0,0,0,0,20.5111402359091,0,0,102.555701179546,0,20.5111402359091,0,0,410.222804718183,0,143.577981651364,0,41.0222804718183,0,0,0,41.0222804718183,102.555701179546,0,20.5111402359091,0,0,287.155963302728,205.111402359091,20.5111402359091,0,20.5111402359091,0,0,0,0,0,0,205.111402359091,246.13368283091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0222804718183,0,0,0,0,61.5334207077274,0,0,0,82.0445609436366,0,0,0,0,0,0,0,0,0,41.0222804718183,0,0,0,0,20.5111402359091,0,0,0,41.0222804718183,41.0222804718183,0,0,0,0,20.5111402359091,0,0,0,0,0,0,0,0,6296.92005242411,1928.04718217546
1140.5,9628.75,1.8,0.16,3.4,24200,16,133057.622463393,0,16606.4827307056,1660.64827307056,0,7153.56179168855,2554.84349703162,0,0,383.226524554744,255.484349703162,0,0,0,0,0,0,0,1788.39044792214,0,2171.61697247688,0,0,0,0,0,0,0,0,0,0,255.484349703162,0,0,0,0,0,0,0,0,894.195223961069,0,638.710874257906,0,127.742174851581,0,0,0,255.484349703162,638.710874257906,0,0,0,255.484349703162,1149.67957366423,255.484349703162,510.968699406325,0,127.742174851581,0,0,0,0,0,0,255.484349703162,510.968699406325,255.484349703162,0,0,0,0,127.742174851581,0,0,127.742174851581,0,0,0,0,0,0,0,0,0,127.742174851581,0,0,0,0,383.226524554744,0,0,0,0,0,0,0,0,0,0,255.484349703162,0,255.484349703162,0,0,0,127.742174851581,0,1021.93739881265,0,0,127.742174851581,127.742174851581,0,127.742174851581,0,0,0,0,0,0,0,0,39472.3320291386,6642.59309228222
1145.5,9660.1,1.7,0.16,3.7,24200,170,141749.442588565,0,1805.1158497946,114.776152299078,0,313.025869906577,31.3025869906577,0,0,10.4341956635526,31.3025869906577,10.4341956635526,0,0,0,0,0,0,31.3025869906577,62.6051739813155,125.210347962631,10.4341956635526,0,0,0,10.4341956635526,0,0,0,0,0,0,0,0,0,41.7367826542103,0,0,0,0,104.341956635526,0,31.3025869906577,20.8683913271052,20.8683913271052,0,0,10.4341956635526,41.7367826542103,10.4341956635526,0,20.8683913271052,10.4341956635526,10.4341956635526,239.986500261709,10.4341956635526,10.4341956635526,10.4341956635526,0,0,0,0,0,0,10.4341956635526,104.341956635526,41.7367826542103,0,0,0,0,0,20.8683913271052,10.4341956635526,0,0,0,0,0,0,0,10.4341956635526,0,0,0,31.3025869906577,41.7367826542103,0,0,0,10.4341956635526,0,0,0,0,0,0,0,0,10.4341956635526,31.3025869906577,0,0,0,0,10.4341956635526,0,0,0,52.1709783177629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432.8503733088,834.735653084207
1150.5,9691.44,1.7,0.16,3.8,24200,300,41085.4384368025,0,1116.87996494795,115.142264427624,5.75711322138121,63.3282454351933,17.2713396641436,0,0,0,5.75711322138121,0,0,0,0,0,0,0,5.75711322138121,74.8424718779557,63.3282454351933,0,11.5142264427624,0,0,0,0,0,0,0,0,5.75711322138121,0,0,0,11.5142264427624,0,11.5142264427624,5.75711322138121,0,80.5995850993369,0,28.785566106906,5.75711322138121,0,0,0,0,5.75711322138121,23.0284528855248,0,0,0,5.75711322138121,69.0853586565745,34.5426793282872,0,0,5.75711322138121,0,0,0,5.75711322138121,0,0,69.0853586565745,23.0284528855248,0,0,0,0,5.75711322138121,5.75711322138121,0,0,0,0,0,0,0,0,11.5142264427624,0,0,0,0,0,0,0,0,5.75711322138121,0,0,0,0,0,0,5.75711322138121,5.75711322138121,17.2713396641436,40.2997925496684,0,0,5.75711322138121,0,0,0,0,0,11.5142264427624,0,0,0,0,5.75711322138121,11.5142264427624,0,5.75711322138121,0,5.75711322138121,0,0,0,0,1911.36158949856,397.240812275303
1155.5,9722.78,1.7,0.16,4,24200,139,60719.7612273557,0,1900.46863426674,118.041530078679,0,259.691366173095,70.8249180472076,0,0,0,11.8041530078679,0,0,0,0,0,0,0,35.4124590236038,70.8249180472076,106.237377070811,23.6083060157359,0,0,0,0,0,0,0,0,11.8041530078679,0,0,0,0,11.8041530078679,0,23.6083060157359,0,0,212.474754141623,0,82.6290710550756,0,11.8041530078679,0,0,0,35.4124590236038,0,0,59.0207650393397,0,11.8041530078679,129.845683086547,35.4124590236038,11.8041530078679,23.6083060157359,11.8041530078679,0,0,0,0,0,0,70.8249180472076,82.6290710550756,0,0,0,0,23.6083060157359,11.8041530078679,0,0,0,0,0,0,0,0,23.6083060157359,0,0,0,47.2166120314718,82.6290710550756,0,0,0,0,0,0,0,0,0,0,0,0,59.0207650393397,35.4124590236038,23.6083060157359,0,0,0,0,11.8041530078679,0,0,47.2166120314718,11.8041530078679,0,11.8041530078679,0,11.8041530078679,0,0,0,0,11.8041530078679,0,0,0,0,3612.07082040759,967.940546645171
1160.5,9754.12,1.7,0.16,4.2,24200,150,58610.4007513801,0,1354.29234826777,145.846868274991,0,333.364270342835,93.7587010339225,0,0,0,31.2529003446408,0,0,0,0,0,0,0,31.2529003446408,135.429234826777,156.264501723204,0,0,0,0,0,0,10.4176334482136,0,0,0,0,0,0,0,0,0,10.4176334482136,0,0,166.682135171418,0,104.176334482136,0,20.8352668964272,0,0,0,31.2529003446408,62.5058006892817,0,0,0,41.6705337928544,197.935035516059,83.3410675857089,10.4176334482136,0,20.8352668964272,0,0,0,10.4176334482136,0,0,177.099768619631,83.3410675857089,0,0,0,0,0,20.8352668964272,10.4176334482136,0,0,0,0,0,0,0,41.6705337928544,0,0,0,0,0,0,0,0,20.8352668964272,0,0,0,0,0,0,0,10.4176334482136,10.4176334482136,41.6705337928544,10.4176334482136,0,10.4176334482136,0,0,0,0,0,20.8352668964272,10.4176334482136,0,0,0,0,31.2529003446408,0,0,0,10.4176334482136,0,0,0,0,3416.98377101406,1114.68677895886
1165.5,9785.46,1.7,0.16,3.3,24200,191,77804.99205513,0,1343.23507906762,156.190125472979,0,322.79292597749,156.190125472979,0,0,20.8253500630639,10.4126750315319,0,0,0,0,0,0,0,93.7140752837874,93.7140752837874,124.952100378383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8887252207235,0,10.4126750315319,0,0,218.66617566217,0,72.8887252207235,0,0,0,0,0,31.2380250945958,41.6507001261277,0,0,0,0,104.126750315319,10.4126750315319,10.4126750315319,0,52.0633751576596,0,0,10.4126750315319,0,0,0,104.126750315319,93.7140752837874,10.4126750315319,0,0,0,0,0,0,10.4126750315319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4126750315319,0,0,0,0,0,0,0,0,31.2380250945958,62.4760501891916,20.8253500630639,0,0,0,0,0,0,0,20.8253500630639,20.8253500630639,0,0,0,0,0,0,0,0,0,0,0,0,0,3186.27855964877,780.950627364894
1167.5,9798,1.7,0.01,5.7,24200,1,5257.36862546487,0,5276.70196761318,297.278984090884,0,4905.10323749958,1114.79619034081,0,0,0,148.639492045442,0,0,0,0,0,0,0,297.278984090884,594.557968181767,743.197460227209,222.959238068163,0,0,0,0,0,0,0,74.3197460227209,0,0,0,0,0,0,0,0,0,0,1857.99365056802,0,1486.39492045442,74.3197460227209,0,0,74.3197460227209,0,222.959238068163,371.598730113604,0,148.639492045442,0,148.639492045442,2229.59238068163,1114.79619034081,0,148.639492045442,445.918476136325,0,0,222.959238068163,74.3197460227209,0,0,668.877714204488,445.918476136325,0,0,0,0,371.598730113605,371.598730113605,74.3197460227209,0,0,0,0,0,0,0,0,0,0,0,0,445.918476136325,0,0,0,520.238222159046,74.3197460227209,0,0,0,0,0,0,0,0,297.278984090884,148.639492045442,0,0,0,74.3197460227209,0,0,0,222.959238068163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25268.7136477251,11593.8803795445
